Name;Acronym;State Acronym;Institution Type;Level_1;Level_2;Level_3
Faculdade São Lucas Porto Velho;FSL;;universidade e instâncias ligadas à universidades;;;
Escola de Educação Física do Exército;;;universidade e instâncias ligadas à universidades;;;
FACULDADE DE ESTUDOS SUPERIORES DE MINAS GERAIS;FEAD;;universidade e instâncias ligadas à universidades;;;
FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS SANTO AGOSTINHO;FACISA;;universidade e instâncias ligadas à universidades;;;
INSTITUTO SUPERIOR DE EDUCAÇÃO DE SÃO GOTARDO;CESG;;universidade e instâncias ligadas à universidades;;;
Universidade Estadual do Oeste do Paraná;;;universidade e instâncias ligadas à universidades;;;
Faculdade de Rondônia;FARO;;universidade e instâncias ligadas à universidades;;;
FACULDADE DE TECNOLOGIA MORUMBI SUL;FATEC-MS;;universidade e instâncias ligadas à universidades;;;
ESCOLA AGROTÉCNICA FEDERAL DE BARBACENA;EAFB;;universidade e instâncias ligadas à universidades;;;
FACULDADE DE CIÊNCIAS GERENCIAIS PADRE ARNALDO JANSSEN;FAJANSSEN;;universidade e instâncias ligadas à universidades;;;
Faculdade Doctum de Pedagogia da Serra;DOCTUM;;universidade e instâncias ligadas à universidades;;;
INSTITUTO SUPERIOR DE EDUCAÇÃO PADRÃO;ISE-PADRAO;;universidade e instâncias ligadas à universidades;;;
Faculdade de Tecnologia de Mogi das Cruzes;;;universidade e instâncias ligadas à universidades;;;
FACULDADE UNINABUCO MANAUS;NABUCO MANAUS;;universidade e instâncias ligadas à universidades;;;
FACULDADE ESTADUAL DE FILOSOFIA, CIÊNCIAS E LETRAS DE UNIÃO DA VITÓRIA;FAFI;;universidade e instâncias ligadas à universidades;;;
FACULDADE PARAÍBANA;FAP;;universidade e instâncias ligadas à universidades;;;
FACULDADE DE CIÊNCIAS E TECNOLOGIA DO MARANHÃO;FACEMA;;universidade e instâncias ligadas à universidades;;;
FACULDADE AMÉRICA LATINA;;;universidade e instâncias ligadas à universidades;;;
FACULDADE DE TECNOLOGIA IESVILLE;FATI;;universidade e instâncias ligadas à universidades;;;
ESCOLA SUPERIOR DE AGRONOMIA DE PARAGUAÇÚ PAULISTA;ESAPP;;universidade e instâncias ligadas à universidades;;;
FACULDADE INTEGRADA DE LONDRINA;INTEGRADA;;universidade e instâncias ligadas à universidades;;;
FACULDADE DE DIREITO DE CARUARU;FADICA;;universidade e instâncias ligadas à universidades;;;
Faculdade de Tecnologia de Itapetininga - Prof.Antônio Belizandro Barbosa Rezende;;;universidade e instâncias ligadas à universidades;;;
FACULDADE DA ACADEMIA BRASILEIRA DE EDUCAÇÃO E CULTURA;FABEC;;universidade e instâncias ligadas à universidades;;;
FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE CONSELHEIRO LAFAIETE;FACESA;;universidade e instâncias ligadas à universidades;;;
INSTITUTO SUPERIOR DE EDUCAÇÃO DA SERRA;ISES;;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Jurídicas de Marília;;;universidade e instâncias ligadas à universidades;;;
CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE BAMBUÍ;CEFET-BAMBUÍ;;universidade e instâncias ligadas à universidades;;;
INSTITUTO SUPERIOR DE EDUCAÇÃO ANÍSIO TEIXEIRA;ISEAT;;universidade e instâncias ligadas à universidades;;;
ESCOLA AGROTÉCNICA FEDERAL DE CÁCERES;;;universidade e instâncias ligadas à universidades;;;
INSTITUIÇÃO DE ENSINO SÃO FRANCISCO;IESF;;universidade e instâncias ligadas à universidades;;;
FACULDADE SALESIANA DOM BOSCO DE PIRACICABA;FSDB;;universidade e instâncias ligadas à universidades;;;
Universidade Regional do Cariri;;;universidade e instâncias ligadas à universidades;;;
Universidade Estadual de Campinas;;;universidade e instâncias ligadas à universidades;;;
FACULDADE DO ACRE;FAC;;universidade e instâncias ligadas à universidades;;;
INSTITUTO SUPERIOR DE EDUCAÇÃO DE SANTOS DUMONT;ISESD;;universidade e instâncias ligadas à universidades;;;
Faculdade de Tecnologia de Piracicaba;;;universidade e instâncias ligadas à universidades;;;
INSTITUTO SUPERIOR DE EDUCAÇÃO DE PASSOS;ISEP;;universidade e instâncias ligadas à universidades;;;
FACULDADES INTEGRADAS CESUMAR DE LONDRINA;CESUMAR;;universidade e instâncias ligadas à universidades;;;
FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS;;;universidade e instâncias ligadas à universidades;;;
Instituto Una de Jataí;Una;;universidade e instâncias ligadas à universidades;;;
FACULDADE DE FILOSOFIA E LETRAS DE DIAMANTINA;FAFIDIA;;universidade e instâncias ligadas à universidades;;;
FACULDADE VALE DO APORÉ;FIC;;universidade e instâncias ligadas à universidades;;;
Escola de Saúde Pública Do Estado de Mato Grosso;ESPMT;;universidade e instâncias ligadas à universidades;;;
UNIÃO DE ENSINO SUPERIOR DE NOVA MUTUM;UNINOVA;;universidade e instâncias ligadas à universidades;;;
Faculdade Uninorte;FAC Norte;;universidade e instâncias ligadas à universidades;;;
FACULDADE ADVENTISTA DE EDUCAÇÃO DO NORDESTE;FAENE;;universidade e instâncias ligadas à universidades;;;
Faculdade de Tecnologia SENAI Roberto Simonsen;;;universidade e instâncias ligadas à universidades;;;
FACULDADE EVILÁSIO FORMIGA;FEF;;universidade e instâncias ligadas à universidades;;;
Academia Militar das Agulhas Negras;;;universidade e instâncias ligadas à universidades;;;
Faculdade de Tecnologia Estudante Rafael Almeida Camarinha - Marilia;;;universidade e instâncias ligadas à universidades;;;
CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE SÃO VICENTE DO SUL;CEFETSVS;;universidade e instâncias ligadas à universidades;;;
FACULDADE DO LITORAL SUL;FLS;;universidade e instâncias ligadas à universidades;;;
Faculdade de Direito e Negócios;FDN;;universidade e instâncias ligadas à universidades;;;
FACULDADE DE ADMINISTRAÇÃO SÃO PAULO;FAPI;;universidade e instâncias ligadas à universidades;;;
Faculdade de Tecnologia de Bebedouro;;;universidade e instâncias ligadas à universidades;;;
FACULDADE DE CIÊNCIAS SOCIAIS E APLICADAS DE DIAMANTINO;UNED;;universidade e instâncias ligadas à universidades;;;
FACULDADE DE ARTES DO PARANÁ;FAP;;universidade e instâncias ligadas à universidades;;;
FACULDADE UNA DE CATALÃO;UNA;;universidade e instâncias ligadas à universidades;;;
FACULDADE MAURÍCIO DE NASSAU DE SANTO ANDRÉ;FMN SANTO ANDRÉ;;universidade e instâncias ligadas à universidades;;;
ESCOLA DE ADMINISTRAÇÃO DE BRASÍLIA;EAB;;universidade e instâncias ligadas à universidades;;;
FACULDADE DIVINÓPOLIS;FACED;;universidade e instâncias ligadas à universidades;;;
UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ;;;universidade e instâncias ligadas à universidades;;;
Faculdade de Tecnologia Sebrae;;;universidade e instâncias ligadas à universidades;;;
FACULDADE JUIZ DE FORA;FJF;;universidade e instâncias ligadas à universidades;;;
INSTITUTO SUPERIOR DE ENSINO E PESQUISA DE ITUIUTABA;ISEPI;;universidade e instâncias ligadas à universidades;;;
FACULDADE DE AGRONOMIA E ENGENHARIA FLORESTAL DE GARÇA;FAEF;;universidade e instâncias ligadas à universidades;;;
INSTITUTO SUPERIOR DE EDUCAÇÃO SANTA RITA DO SAPUCAÍ;ISE;;universidade e instâncias ligadas à universidades;;;
UNIVERSIDADE ESTADUAL DA PARAÍBA;;;universidade e instâncias ligadas à universidades;;;
FACULDADE PROFESSOR DIRSON MACIEL DE BARROS;;;universidade e instâncias ligadas à universidades;;;
ESCOLA NAVAL;EN;;universidade e instâncias ligadas à universidades;;;
FACULDADE DE ENFERMAGEM DE BELO JARDIM;FAEB;;universidade e instâncias ligadas à universidades;;;
Faculdades Integradas Norte Capixaba - Fanorte;;;universidade e instâncias ligadas à universidades;;;
FACULDADE DE ECONOMIA DA FUNDAÇÃO ARMANDO ALVARES PENTEADO;FEC-FAAP;;universidade e instâncias ligadas à universidades;;;
UNIVERSIDADE DO ESTADO DE MATO GROSSO;;;universidade e instâncias ligadas à universidades;;;
FACULDADE DE CIÊNCIAS CONTÁBEIS DE LUCÉLIA;CEALPA;;universidade e instâncias ligadas à universidades;;;
FACULDADE DO BELO JARDIM;;;universidade e instâncias ligadas à universidades;;;
INSTITUTO DE ENSINO E PESQUISA OBJETIVO;IEPO;;universidade e instâncias ligadas à universidades;;;
FACULDADE ANHANGUERA DE RIBEIRÃO PRETO;;;universidade e instâncias ligadas à universidades;;;
UNIVERSIDADE DO EXTREMO SUL CATARINENSE;;;universidade e instâncias ligadas à universidades;;;
CENTRO UNIVERSITÁRIO DAS FACULDADES ASSOCIADAS DE ENSINO - FAE;;;universidade e instâncias ligadas à universidades;;;
FACULDADE INTEGRADA DE GUARAPUAVA;INTEGRADA;;universidade e instâncias ligadas à universidades;;;
FACULDADE UNAMA DE CASTANHAL;UNAMA CASTANHAL;;universidade e instâncias ligadas à universidades;;;
FACULDADE UNINABUCO BELÉM;NABUCO BELÉM;;universidade e instâncias ligadas à universidades;;;
INSTITUTO SUPERIOR DE EDUCAÇÃO SANTO AGOSTINHO DE TERESINA;ISA;;universidade e instâncias ligadas à universidades;;;
FACULDADE DE ARTES PLÁSTICAS DA FUNDAÇÃO ARMANDO ALVARES PENTEADO;FAAP;;universidade e instâncias ligadas à universidades;;;
FACULDADE ANHANGUERA DE JOINVILLE;IESVILLE;;universidade e instâncias ligadas à universidades;;;
ESCOLA DE MÚSICA E BELAS ARTES DO PARANÁ;EMBAP;;universidade e instâncias ligadas à universidades;;;
FACULDADE EFICAZ;FACULDADE EFICAZ;;universidade e instâncias ligadas à universidades;;;
UNIVERSIDADE DO CONTESTADO;;;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Jurídicas de Pouso Alegre;;;universidade e instâncias ligadas à universidades;;;
Faculdade Projeção de Planaltina;FAPRO;;universidade e instâncias ligadas à universidades;;;
FACULDADE MAURÍCIO DE NASSAU DE MACEIÓ;FMN Maceió;;universidade e instâncias ligadas à universidades;;;
FACULDADE TABOÃO;FECAF;;universidade e instâncias ligadas à universidades;;;
FACULDADE DE TECNOLOGIA EVOLUÇÃO;FECET;;universidade e instâncias ligadas à universidades;;;
FACULDADE DE CIÊNCIAS AGRÁRIAS E EXATAS DE PRIMAVERA DO LESTE;;;universidade e instâncias ligadas à universidades;;;
FACULDADE CAMPOS;FECAF;;universidade e instâncias ligadas à universidades;;;
INSTITUTO SUPERIOR DE MÚSICA DE SÃO LEOPOLDO;ISM;;universidade e instâncias ligadas à universidades;;;
CENTRO DE ENSINO SUPERIOR DO VALE SÃO FRANCISCO;;;universidade e instâncias ligadas à universidades;;;
Instituto Politécnico Doctum de Guarapari;;;universidade e instâncias ligadas à universidades;;;
FACULDADE DE FILOSOFIA DE PASSOS;FAFIPA;;universidade e instâncias ligadas à universidades;;;
INSTITUTO SUPERIOR DE EDUCAÇÃO SANT´ANA;ISESA;;universidade e instâncias ligadas à universidades;;;
Fatec Cruzeiro - Prof. Waldomiro May;;;universidade e instâncias ligadas à universidades;;;
FACULDADE ESAMC SOROCABA;ESAMC;;universidade e instâncias ligadas à universidades;;;
FACULDADE DE TECNOLOGIA SENAI ANCHIETA;;;universidade e instâncias ligadas à universidades;;;
CENTRO UNIVERSITÁRIO UNIVERSO GOIÂNIA;;;universidade e instâncias ligadas à universidades;;;
FACULDADE UNIVERITAS UNIVERSUS VERITAS SÃO JOSÉ DO RIO PRETO;UNIVERITAS SJP;;universidade e instâncias ligadas à universidades;;;
FACULDADE DE TECNOLOGIA INTERNACIONAL;FATEC INTERNACIONAL;;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Jurídicas de Serrinha;;;universidade e instâncias ligadas à universidades;;;
Faculdade Dom Pedro II - Luis Eduardo Magalhães;FDP II LEM;;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Jurídicas de Ribeirão das Neves;;;universidade e instâncias ligadas à universidades;;;
INSTITUTO TECNOLÓGICO DE CARATINGA;ITC;;universidade e instâncias ligadas à universidades;;;
FACULDADE DE ENFERMAGEM DE PASSOS;FAENPA;;universidade e instâncias ligadas à universidades;;;
UNIVERSIDADE DO SUL DE SANTA CATARINA;;;universidade e instâncias ligadas à universidades;;;
FACULDADE ADVENTISTA DE HORTOLÂNDIA - UNASP HORTOLÂNDIA;FAH/UNASP-HT;;universidade e instâncias ligadas à universidades;;;
FUNDAÇÃO DE ENSINO SUPERIOR DE CLEVELÂNDIA;FESC;;universidade e instâncias ligadas à universidades;;;
Faculdade de Comunicação e Marketing da Fundação Armando Álvares Penteado;FACOM-FAAP;;universidade e instâncias ligadas à universidades;;;
FACULDADE ANGLO-AMERICANO;FAA;;universidade e instâncias ligadas à universidades;;;
Faculdade de Tecnologia de Mauá;;;universidade e instâncias ligadas à universidades;;;
FACULDADE RUY BARBOSA DE CIÊNCIA DA COMPUTAÇÃO;FRBCC;;universidade e instâncias ligadas à universidades;;;
FACULDADE DE ENGENHARIA DE PASSOS;FEP;;universidade e instâncias ligadas à universidades;;;
FACULDADE DE CIÊNCIAS SOCIAIS E HUMANAS SOBRAL PINTO;FAIESP;;universidade e instâncias ligadas à universidades;;;
FACULDADE MUNICIPAL DE PALHOÇA;;;universidade e instâncias ligadas à universidades;;;
FACULDADE DE DIREITO DE BAURU;FDB;;universidade e instâncias ligadas à universidades;;;
FACULDADE DE TECNOLOGIA DE LINS;;;universidade e instâncias ligadas à universidades;;;
Faculdade de Tecnologia de São Roque;;;universidade e instâncias ligadas à universidades;;;
FACULDADE VITORIANA DE TECNOLOGIA;FVT;;universidade e instâncias ligadas à universidades;;;
FACULDADE SANTA CASA;FSC;;universidade e instâncias ligadas à universidades;;;
FACULDADE DE ADMINISTRAÇÃO E NEGÓCIOS DE MONTE ALTO;FAN;;universidade e instâncias ligadas à universidades;;;
INSTITUTO DE ENSINO SUPERIOR DE NOVA VENÉCIA;INESV;;universidade e instâncias ligadas à universidades;;;
ESCOLA NACIONAL DE FORMAÇÃO E APERFEIÇOAMENTO DE MAGISTRADOS;ENFAM;;universidade e instâncias ligadas à universidades;;;
FACULDADES INTEGRADAS DE PEDRO LEOPOLDO;FIPEL;;universidade e instâncias ligadas à universidades;;;
FACULDADE INTEGRADA DE CARIACICA;MULTIVIX CARIAC;;universidade e instâncias ligadas à universidades;;;
Faculdade UniJuazeiro;FacJuazeiro;;universidade e instâncias ligadas à universidades;;;
FACULDADE RENOVAÇÃO DE LONDRINA;RENOVAÇÃO;;universidade e instâncias ligadas à universidades;;;
Faculdade de Tecnologia - FATEC de Pompéia;;;universidade e instâncias ligadas à universidades;;;
INSTITUTO SUPERIOR DE EDUCAÇÃO DE TUPI PAULISTA;ISETP;;universidade e instâncias ligadas à universidades;;;
INSTITUTO ESTADUAL CARLOS GOMES;IECG;;universidade e instâncias ligadas à universidades;;;
FACULDADE DE SERVIÇO SOCIAL DE PASSOS;FASESP;;universidade e instâncias ligadas à universidades;;;
INSTITUTO SUPERIOR DE EDUCAÇÃO DE ITABIRA;ISEI;;universidade e instâncias ligadas à universidades;;;
FACULDADE DE DIREITO DE TANGARÁ DA SERRA;;;universidade e instâncias ligadas à universidades;;;
FACULDADE RUY BARBOSA DE PSICOLOGIA;FRBPSIC;;universidade e instâncias ligadas à universidades;;;
ACADEMIA DE POLÍCIA MILITAR DO ESPÍRITO SANTO;APM/ES;;universidade e instâncias ligadas à universidades;;;
FACULDADE DE TECNOLOGIA SÃO CARLOS;FATESC;;universidade e instâncias ligadas à universidades;;;
FACULDADE PITÁGORAS DE MINAS GERAIS;;;universidade e instâncias ligadas à universidades;;;
ESCOLA AGROTÉCNICA FEDERAL DE CERES;;;universidade e instâncias ligadas à universidades;;;
INSTITUTO SUPERIOR DE EDUCAÇÃO PADRE JOÃO BAGOZZI;COSJISUP;;universidade e instâncias ligadas à universidades;;;
INSTITUTO DE ENSINO SUPERIOR INTEGRADO;IESI;;universidade e instâncias ligadas à universidades;;;
FACULDADE MAURÍCIO DE NASSAU DE CAMPINAS;FMN CAMPINAS;;universidade e instâncias ligadas à universidades;;;
FACULDADE MARIA MILZA - CAMPUS FACTAE;FAMAM-FACTAE;;universidade e instâncias ligadas à universidades;;;
FACULDADE ANHANGUERA DE EDUCAÇÃO, CIÊNCIAS E TECNOLOGIA DE SOROCABA;;;universidade e instâncias ligadas à universidades;;;
Hospital Militar de Área de Brasília;HMAB;;universidade e instâncias ligadas à universidades;;;
IBET - Instituto Brasileiro de Estudos Tributários;;;universidade e instâncias ligadas à universidades;;;
Hospital Militar de Área de São Paulo;HMASP;;universidade e instâncias ligadas à universidades;;;
INSTITUTO DE ENSINO SUPERIOR DE DOURADOS;IESD;;universidade e instâncias ligadas à universidades;;;
Faculdade de Ciências Jurídicas de Guanambi;;;universidade e instâncias ligadas à universidades;;;
FACULDADE DE SERVIÇO SOCIAL DE BAURU;FSSB;;universidade e instâncias ligadas à universidades;;;
FACULDADE DE CIÊNCIAS CONTÁBEIS DE ALTA FLORESTA;FACTERFLOR;;universidade e instâncias ligadas à universidades;;;
Centro Superior Una de Catalão;UNACAT;;universidade e instâncias ligadas à universidades;;;
FACULDADE DE CIÊNCIAS HUMANAS DE ITABIRA;FACHI;;universidade e instâncias ligadas à universidades;;;
ESCOLA AGROTÉCNICA FEDERAL DE ARAGUATINS;;;universidade e instâncias ligadas à universidades;;;
FACULDADE DE TECNOLOGIA FAMEG - FAMETEC;FAMETEC;;universidade e instâncias ligadas à universidades;;;
FACULDADE DE CIÊNCIAS JURÍDICAS DE SANTOS DUMONT;FCJSD;;universidade e instâncias ligadas à universidades;;;
FACULDADE DE CIÊNCIAS HUMANAS E SOCIAIS APLICADAS DO CABO DE SANTO AGOSTINHO;;;universidade e instâncias ligadas à universidades;;;
FACULDADE DE BIBLIOTECONOMIA E CIÊNCIA DA INFORMAÇÃO;FABCI;;universidade e instâncias ligadas à universidades;;;
Faculdade de Tecnologia de Jacareí;;;universidade e instâncias ligadas à universidades;;;
FACULDADE INTEGRADA DE PONTA GROSSA;INTEGRADA;;universidade e instâncias ligadas à universidades;;;
FACULDADE DOURADOS;FAD;;universidade e instâncias ligadas à universidades;;;
FACULDADE DE TECNOLOGIA DA SERRA GAÚCHA - CAXIAS DO SUL;;;universidade e instâncias ligadas à universidades;;;
Universidade Estadual do Norte do Paraná;UENP;;universidade e instâncias ligadas à universidades;;;
INSTITUTO SUPERIOR DE CIÊNCIAS HUMANAS E SOCIAIS APLICADAS DE ABAETÉ;ISAB;;universidade e instâncias ligadas à universidades;;;
Qualin - Faculdade de Saúde;QLN;;universidade e instâncias ligadas à universidades;;;
UNIVERSIDADE DO DISTRITO FEDERAL;UnDF;;universidade e instâncias ligadas à universidades;;;
FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS;;;universidade e instâncias ligadas à universidades;;;
FACULDADE MAURÍCIO DE NASSAU SÃO BERNARDO DO CAMPO;FMN SBC;;universidade e instâncias ligadas à universidades;;;
ESCOLA BAHIANA DE ADMINISTRAÇÃO;EBA;;universidade e instâncias ligadas à universidades;;;
FACULDADE DE NUTRIÇÃO DA FUNDAÇÃO DE ENSINO SUPERIOR DE PASSOS;FANUTRI;;universidade e instâncias ligadas à universidades;;;
Hospital de Clínicas de Porto Alegre;;;universidade e instâncias ligadas à universidades;;;
